Name,Repository,Category,TagName,TagLastPushed,TagDigest,TagSize,StarCount,PullCount,DateDownloaded
Name,Repository,Category,TagName,TagLastPushed,TagDigest,TagSize,StarCount,PullCount,DateDownloaded
alpine,library,Official,edge,2024-03-29T23:02:09Z,sha256:e31c3b1cd47718260e1b6163af0a05b3c428dc01fa410baf72ca8b8076e22e72,3590997,10870,10480880211,0001-01-01T00:00:00Z
alpine,library,Official,20240329,2024-03-29T23:01:43Z,sha256:e31c3b1cd47718260e1b6163af0a05b3c428dc01fa410baf72ca8b8076e22e72,3590997,10870,10480880211,0001-01-01T00:00:00Z
rakudo-star,library,Official,alpine,2024-05-22T19:33:15Z,sha256:e1fa03c5ca328034fef35a65601ebd9fd003397b29c66316dd61abdac349b681,47345920,60,2481735,0001-01-01T00:00:00Z
rakudo-star,library,Official,2024.04-alpine,2024-05-22T19:33:13Z,sha256:e1fa03c5ca328034fef35a65601ebd9fd003397b29c66316dd61abdac349b681,47345920,60,2481735,0001-01-01T00:00:00Z
rakudo-star,library,Official,bookworm,2024-05-14T16:59:38Z,sha256:904cd63ae7e9df73c3919bef7c27792a3179abf4719eca6cc8391e8235fa3ef2,181482114,60,2481735,0001-01-01T00:00:00Z
rakudo-star,library,Official,2024.04,2024-05-14T16:59:32Z,sha256:904cd63ae7e9df73c3919bef7c27792a3179abf4719eca6cc8391e8235fa3ef2,181482114,60,2481735,0001-01-01T00:00:00Z
rakudo-star,library,Official,2024.03,2024-04-24T15:26:08Z,sha256:6b220f0d118b8bd1803d52a697348ee52e15995e06eaf5d6d98e9fcf407c4af6,181387755,60,2481735,0001-01-01T00:00:00Z
drupal,library,Official,10.2-fpm-alpine3.18,2024-05-23T10:57:46Z,sha256:8aac8389637ec3628fc010038c9306f9d71d36b5fba635fae52e74293391251b,58371111,1037,193169388,0001-01-01T00:00:00Z
drupal,library,Official,10.2-fpm-alpine,2024-05-23T10:57:43Z,sha256:e5357649c2acf7c8e605e7c6d591a20ecff748af64460283a3ee34a2db587a27,58521458,1037,193169388,0001-01-01T00:00:00Z
drupal,library,Official,10.1.8-php8.2-fpm-bullseye,2024-05-23T10:57:28Z,sha256:dc87145bec8c778d18f1b0bbe66a6f8564e8e87c780a0e998ac787d475752c09,183214836,1037,193169388,0001-01-01T00:00:00Z
drupal,library,Official,10.1.8-php8.2-fpm-bookworm,2024-05-23T10:57:26Z,sha256:37ff8ba40b5d15179741cfa9ee6fb619f5fd9ae71e1ab25bb7341304b4f7c2bb,194966702,1037,193169388,0001-01-01T00:00:00Z
drupal,library,Official,10.1.8-php8.2-fpm-alpine3.19,2024-05-23T10:57:23Z,sha256:0233883ebdf7b2dcebc2bf01038f52dd05577e11e011a315fff3fce0fa4c9da6,57814128,1037,193169388,0001-01-01T00:00:00Z
cassandra,library,Official,4.0.13-jammy,2024-05-22T00:38:45Z,sha256:facb5ec85d65eafac7ca0b13c4ac9c7bfa40d61f37f205b4e02480bc9d103808,152521057,1540,210702045,0001-01-01T00:00:00Z
cassandra,library,Official,4.0.13,2024-05-22T00:38:42Z,sha256:facb5ec85d65eafac7ca0b13c4ac9c7bfa40d61f37f205b4e02480bc9d103808,152521057,1540,210702045,0001-01-01T00:00:00Z
cassandra,library,Official,4.0-jammy,2024-05-22T00:38:40Z,sha256:facb5ec85d65eafac7ca0b13c4ac9c7bfa40d61f37f205b4e02480bc9d103808,152521057,1540,210702045,0001-01-01T00:00:00Z
cassandra,library,Official,4.0,2024-05-22T00:38:36Z,sha256:facb5ec85d65eafac7ca0b13c4ac9c7bfa40d61f37f205b4e02480bc9d103808,152521057,1540,210702045,0001-01-01T00:00:00Z
cassandra,library,Official,jammy,2024-05-20T21:39:21Z,sha256:c83dcc74081de33749db27618a739e4a2a4972774c80018ec01901c73117f94a,154574452,1540,210702045,0001-01-01T00:00:00Z
sonarqube,library,Official,enterprise,2024-05-02T17:51:57Z,sha256:be3d5b1da140d29d6eb63acbf39e56ab4034ccb322a466bcc3c97384d6ce2dd5,681394502,2396,1054112872,0001-01-01T00:00:00Z
sonarqube,library,Official,datacenter-search,2024-05-02T17:51:55Z,sha256:bd0e7d641f7e819adac7b977b3b3c8d25697945ee17624a4ab9e5ad219b27ce0,683287594,2396,1054112872,0001-01-01T00:00:00Z
sonarqube,library,Official,datacenter-app,2024-05-02T17:51:53Z,sha256:d48f95a38e2153d40090dbe39ada8da448392e600fd55b1d4674efb62f8bcce0,683288477,2396,1054112872,0001-01-01T00:00:00Z
sonarqube,library,Official,10.5.1-enterprise,2024-05-02T17:51:36Z,sha256:be3d5b1da140d29d6eb63acbf39e56ab4034ccb322a466bcc3c97384d6ce2dd5,681394502,2396,1054112872,0001-01-01T00:00:00Z
sonarqube,library,Official,10.5.1-datacenter-search,2024-05-02T17:51:34Z,sha256:bd0e7d641f7e819adac7b977b3b3c8d25697945ee17624a4ab9e5ad219b27ce0,683287594,2396,1054112872,0001-01-01T00:00:00Z
couchbase,library,Official,enterprise-7.6.1,2024-05-02T04:07:17Z,sha256:d7f736253e1c50f8831627cf83b4aa69555594f4e135ce3e9c4a6d1d49b6b71c,726131042,917,86360888,0001-01-01T00:00:00Z
couchbase,library,Official,enterprise-7.2.5,2024-05-02T04:07:16Z,sha256:c766e9a14ed3322dbd85f5dc6af2c1e49152242a4a6fe1a7d34b2b45639c9dea,644222563,917,86360888,0001-01-01T00:00:00Z
couchbase,library,Official,enterprise-7.1.6,2024-05-02T04:07:14Z,sha256:cdc5dced5f3141437831e5a2fd2557ae0ceeffd6ffa56435fd804aadabdd8782,652023721,917,86360888,0001-01-01T00:00:00Z
couchbase,library,Official,enterprise,2024-05-02T04:07:11Z,sha256:d7f736253e1c50f8831627cf83b4aa69555594f4e135ce3e9c4a6d1d49b6b71c,726131042,917,86360888,0001-01-01T00:00:00Z
couchbase,library,Official,community-7.6.1,2024-05-02T04:07:09Z,sha256:3d3cc30aa68790dc12555fc20d20a76f98a14d2d7109d7cc2a468573bd1fddd9,385922911,917,86360888,0001-01-01T00:00:00Z
ros,library,Official,rolling-ros-core-noble,2024-05-24T22:51:32Z,sha256:bf6bec93ec45d9336fa90ab96ba7c0615755d149ec816ebf7372797b38bfefc4,159823084,637,27004626,0001-01-01T00:00:00Z
ros,library,Official,rolling-ros-core,2024-05-24T22:51:31Z,sha256:bf6bec93ec45d9336fa90ab96ba7c0615755d149ec816ebf7372797b38bfefc4,159823084,637,27004626,0001-01-01T00:00:00Z
ros,library,Official,rolling-ros-base-noble,2024-05-24T22:51:27Z,sha256:b9eab8ac3d73d8d83cee11b014845a6387f3681db5a4629a5f90d03327d8a67d,302115842,637,27004626,0001-01-01T00:00:00Z
ros,library,Official,rolling-ros-base,2024-05-24T22:51:27Z,sha256:b9eab8ac3d73d8d83cee11b014845a6387f3681db5a4629a5f90d03327d8a67d,302115842,637,27004626,0001-01-01T00:00:00Z
ros,library,Official,rolling-perception-noble,2024-05-24T22:51:25Z,sha256:91314ee1dc4b7ec1aa57829aad118a8fe31a2346d9e57cbdd741ab72c15caaf3,626154819,637,27004626,0001-01-01T00:00:00Z
kibana,library,Official,8.13.4,2024-05-09T20:11:21Z,sha256:21a0ad710669c7b58c45c98dc4fedf094e90bd0f3662daaadfbe740ad95d527d,375494398,2723,190515055,0001-01-01T00:00:00Z
kibana,library,Official,8.13.3,2024-05-08T05:11:17Z,sha256:86ad1df55642cf3863c059b8bfb3128c064c5aebf48201da89580317a8630a8a,375497431,2723,190515055,0001-01-01T00:00:00Z
kibana,library,Official,7.17.21,2024-05-02T23:11:15Z,sha256:00b785bb827cabf10be518ee03958fe233ba3a1f906ba18a6534dcc02f6c0da6,360365833,2723,190515055,0001-01-01T00:00:00Z
kibana,library,Official,8.13.0,2024-05-02T14:11:28Z,sha256:d713b80cdb02c0dd484de9bbbac2312e7dab98f09a25b6adbbfa30841649b828,375053138,2723,190515055,0001-01-01T00:00:00Z
kibana,library,Official,7.17.20,2024-05-02T14:11:21Z,sha256:cc537607c5a7ac4c7bf8f5e2a2028200460a35a3593de22196ffcc24009347bc,359689173,2723,190515055,0001-01-01T00:00:00Z
arangodb,library,Official,3.11.9,2024-05-28T19:53:47Z,sha256:e56f745b2948d3b324709ee72dbd344a86987af1dcc6d28d41c4f5d9d0cfe7b6,252162802,289,36443249,0001-01-01T00:00:00Z
arangodb,library,Official,3.11,2024-05-28T19:53:45Z,sha256:e56f745b2948d3b324709ee72dbd344a86987af1dcc6d28d41c4f5d9d0cfe7b6,252162802,289,36443249,0001-01-01T00:00:00Z
arangodb,library,Official,3.12.0.2,2024-05-06T19:50:51Z,sha256:dd6a9b04252c0af8a18b810391e4281be386cc71d5017e8f5c83d34c664f97be,302150631,289,36443249,0001-01-01T00:00:00Z
arangodb,library,Official,3.12,2024-05-06T19:50:49Z,sha256:dd6a9b04252c0af8a18b810391e4281be386cc71d5017e8f5c83d34c664f97be,302150631,289,36443249,0001-01-01T00:00:00Z
arangodb,library,Official,3.10.14,2024-04-05T18:36:35Z,sha256:1ffddb8d6ababf94badbd453d41cfa402d3bd5387cc2d504729872680293671d,225214451,289,36443249,0001-01-01T00:00:00Z
gazebo,library,Official,libgazebo11-focal,2024-05-02T02:40:46Z,sha256:117ab8e5dde919d31c5bb5de75b4cc62db511e9156aff393dd142439c4121ade,610509134,140,4440818,0001-01-01T00:00:00Z
gazebo,library,Official,libgazebo11,2024-05-02T02:40:45Z,sha256:117ab8e5dde919d31c5bb5de75b4cc62db511e9156aff393dd142439c4121ade,610509134,140,4440818,0001-01-01T00:00:00Z
gazebo,library,Official,gzserver11-focal,2024-05-02T02:40:41Z,sha256:4d808027907c4adbfe0ee9a0dffe7409df28cf064e109265346444d28395c9c9,313395625,140,4440818,0001-01-01T00:00:00Z
gazebo,library,Official,gzserver11,2024-05-02T02:40:40Z,sha256:4d808027907c4adbfe0ee9a0dffe7409df28cf064e109265346444d28395c9c9,313395625,140,4440818,0001-01-01T00:00:00Z
gazebo,library,Official,libgazebo11-bionic,2023-06-02T01:19:05Z,sha256:c0bc17d5cb72d98c58a862c3b9b2de281538c725c2fa925280588c97176edc3e,547331363,140,4440818,0001-01-01T00:00:00Z
joomla,library,Official,php8.2-fpm,2024-05-29T02:36:59Z,sha256:ed141685c7d356877a6f7c2f6c26d5d530e688055c0391b996ecf05e19b190db,256902972,442,83033788,0001-01-01T00:00:00Z
joomla,library,Official,php8.2-apache,2024-05-29T02:36:55Z,sha256:3535f7f43ee31bf35d70c1c7c82279306670726ddada8f65c4abf196ef78df28,260603013,442,83033788,0001-01-01T00:00:00Z
joomla,library,Official,php8.2,2024-05-29T02:36:53Z,sha256:3535f7f43ee31bf35d70c1c7c82279306670726ddada8f65c4abf196ef78df28,260603013,442,83033788,0001-01-01T00:00:00Z
joomla,library,Official,php8.1-fpm,2024-05-29T02:36:47Z,sha256:93f15c8fad7072c0033ead44e2491ecf336893a99e7a5a41bddc195480c72e83,256352125,442,83033788,0001-01-01T00:00:00Z
joomla,library,Official,php8.1-apache,2024-05-29T02:36:43Z,sha256:97361237e1d16d9f8f31f0ce6a10207bb66cd16bbc862ed4dc6ddcd9e0d09c00,260044685,442,83033788,0001-01-01T00:00:00Z
redmine,library,Official,bookworm,2024-05-16T07:50:42Z,sha256:8a02500706f3dd025bef2d028b3315cc75cdd7514a5d1de5adff7b2adbab5301,258485598,1200,67915489,0001-01-01T00:00:00Z
redmine,library,Official,5.1.2-bookworm,2024-05-16T07:50:34Z,sha256:8a02500706f3dd025bef2d028b3315cc75cdd7514a5d1de5adff7b2adbab5301,258485598,1200,67915489,0001-01-01T00:00:00Z
redmine,library,Official,5.1.2,2024-05-16T07:50:26Z,sha256:8a02500706f3dd025bef2d028b3315cc75cdd7514a5d1de5adff7b2adbab5301,258485598,1200,67915489,0001-01-01T00:00:00Z
redmine,library,Official,5.1-bookworm,2024-05-16T07:50:22Z,sha256:8a02500706f3dd025bef2d028b3315cc75cdd7514a5d1de5adff7b2adbab5301,258485598,1200,67915489,0001-01-01T00:00:00Z
redmine,library,Official,5.1,2024-05-16T07:50:14Z,sha256:8a02500706f3dd025bef2d028b3315cc75cdd7514a5d1de5adff7b2adbab5301,258485598,1200,67915489,0001-01-01T00:00:00Z
nats,library,Official,scratch,2024-05-22T19:53:47Z,sha256:9442dd994aef18b4da9f6137bd153187d44a2fb38953e33562a521ad92a26ac9,5672973,483,199065380,0001-01-01T00:00:00Z
nats,library,Official,linux,2024-05-22T19:53:42Z,sha256:9442dd994aef18b4da9f6137bd153187d44a2fb38953e33562a521ad92a26ac9,5672973,483,199065380,0001-01-01T00:00:00Z
nats,library,Official,alpine3.19,2024-05-22T19:53:37Z,sha256:bc74e372ac594e978d24c3086026702e13dcb0a6deb7de699bd98d6881042a6a,9710212,483,199065380,0001-01-01T00:00:00Z
nats,library,Official,alpine,2024-05-22T19:53:35Z,sha256:bc74e372ac594e978d24c3086026702e13dcb0a6deb7de699bd98d6881042a6a,9710212,483,199065380,0001-01-01T00:00:00Z
nats,library,Official,2.9.25-scratch,2024-05-22T19:53:31Z,sha256:221835222ebe754a566407ee23284a824241795c4df31a49f3e3147c891ca84c,5249567,483,199065380,0001-01-01T00:00:00Z
rocket.chat,library,Official,6.6.6,2024-05-14T12:49:36Z,sha256:1e4c2b3911f3a71001009c7a8ec67ba0a3a74b62091df124bb538da9319ad0ad,372843039,806,73960567,0001-01-01T00:00:00Z
rocket.chat,library,Official,6.6,2024-05-14T12:49:35Z,sha256:1e4c2b3911f3a71001009c7a8ec67ba0a3a74b62091df124bb538da9319ad0ad,372843039,806,73960567,0001-01-01T00:00:00Z
rocket.chat,library,Official,6.5.5,2024-05-14T12:49:33Z,sha256:7893c3b055bc74c982ea335d03f829afe2ea838792b8f2352cda04787bf2fe5d,375045986,806,73960567,0001-01-01T00:00:00Z
rocket.chat,library,Official,6.5,2024-05-14T12:49:32Z,sha256:7893c3b055bc74c982ea335d03f829afe2ea838792b8f2352cda04787bf2fe5d,375045986,806,73960567,0001-01-01T00:00:00Z
rocket.chat,library,Official,6.7.0,2024-04-24T08:53:41Z,sha256:8f5935c50455fcc4d4c251ed30a29c86805e03b3d7528271782c41bf70ca82d4,382579237,806,73960567,0001-01-01T00:00:00Z
docker,library,Official,dind-rootless,2024-05-23T11:09:49Z,sha256:d25826ad7f4ae09439fc7540a95c3e48602ae8776a55d9d89342009102635d52,151798458,2596,2958552967,0001-01-01T00:00:00Z
docker,library,Official,dind,2024-05-23T11:09:48Z,sha256:a811114bcd41954bc9b6577469ce7e648ee600c864e815e535aac79e50439352,129835049,2596,2958552967,0001-01-01T00:00:00Z
docker,library,Official,26.1.3-dind-rootless,2024-05-23T11:09:43Z,sha256:d25826ad7f4ae09439fc7540a95c3e48602ae8776a55d9d89342009102635d52,151798458,2596,2958552967,0001-01-01T00:00:00Z
docker,library,Official,26.1.3-dind-alpine3.20,2024-05-23T11:09:42Z,sha256:a811114bcd41954bc9b6577469ce7e648ee600c864e815e535aac79e50439352,129835049,2596,2958552967,0001-01-01T00:00:00Z
docker,library,Official,26.1.3-dind,2024-05-23T11:09:40Z,sha256:a811114bcd41954bc9b6577469ce7e648ee600c864e815e535aac79e50439352,129835049,2596,2958552967,0001-01-01T00:00:00Z
tomee,library,Official,webprofile,2024-05-02T09:04:10Z,sha256:53d44c0637d5a7bc9e68b8e87c62bb3bb30107b39d1544d729b87fbf2eda85f2,153014677,115,23814535,0001-01-01T00:00:00Z
tomee,library,Official,ubuntu-webprofile,2024-05-02T09:04:09Z,sha256:53d44c0637d5a7bc9e68b8e87c62bb3bb30107b39d1544d729b87fbf2eda85f2,153014677,115,23814535,0001-01-01T00:00:00Z
tomee,library,Official,ubuntu-plus,2024-05-02T09:04:08Z,sha256:da1d4231335ab77555252ef97f0f85422442b6f663777ac578b2228c50dd0d7a,166682760,115,23814535,0001-01-01T00:00:00Z
tomee,library,Official,ubuntu-plume,2024-05-02T09:04:07Z,sha256:6b46712c55e0861aa17b5ec7380011b4976b415c9235321c9cd7fdc049cd7dc2,174159640,115,23814535,0001-01-01T00:00:00Z
tomee,library,Official,ubuntu-microprofile,2024-05-02T09:04:06Z,sha256:3c1340385dbaae63042dbd36f2f9ac1b269ee5d2c17b8ed7fdfa82be30eb4324,161046105,115,23814535,0001-01-01T00:00:00Z
bonita,library,Official,9.0.0,2024-03-16T08:55:43Z,sha256:48fe1a388de4f57a67014c8ee26f65ca3a26b95c3c39a23069bc97dbae778d66,191407593,184,12584864,0001-01-01T00:00:00Z
bonita,library,Official,9.0,2024-03-16T08:55:41Z,sha256:48fe1a388de4f57a67014c8ee26f65ca3a26b95c3c39a23069bc97dbae778d66,191407593,184,12584864,0001-01-01T00:00:00Z
bonita,library,Official,8.0.0,2024-03-16T08:55:40Z,sha256:49fb74fc3b71f89f6d6e9797d164b1600abad1849a6028dd80bfd128061892f9,183368861,184,12584864,0001-01-01T00:00:00Z
bonita,library,Official,8.0,2024-03-16T08:55:39Z,sha256:49fb74fc3b71f89f6d6e9797d164b1600abad1849a6028dd80bfd128061892f9,183368861,184,12584864,0001-01-01T00:00:00Z
bonita,library,Official,7.15.0,2024-03-16T08:55:38Z,sha256:c2aed227c2879e90df69d37d7c7c7c3545af0b4386dbe27dd53439f747b4078d,183641885,184,12584864,0001-01-01T00:00:00Z
solr,library,Official,slim,2024-05-06T19:59:39Z,sha256:a722499388dd84a481a5dde0e451d43422ffddcfe9b410c2c0e5077b4018e1af,156921854,985,302722587,0001-01-01T00:00:00Z
solr,library,Official,9.6.0-slim,2024-05-06T19:59:35Z,sha256:a722499388dd84a481a5dde0e451d43422ffddcfe9b410c2c0e5077b4018e1af,156921854,985,302722587,0001-01-01T00:00:00Z
solr,library,Official,9.6.0,2024-05-06T19:59:32Z,sha256:7c2f8f03f9aabae21a31d52ea02fa0ed5aa63435f38dfa08afd802bf3a6b2f2b,374863491,985,302722587,0001-01-01T00:00:00Z
solr,library,Official,9.6-slim,2024-05-06T19:59:29Z,sha256:a722499388dd84a481a5dde0e451d43422ffddcfe9b410c2c0e5077b4018e1af,156921854,985,302722587,0001-01-01T00:00:00Z
solr,library,Official,9.6,2024-05-06T19:59:26Z,sha256:7c2f8f03f9aabae21a31d52ea02fa0ed5aa63435f38dfa08afd802bf3a6b2f2b,374863491,985,302722587,0001-01-01T00:00:00Z
neo4j,library,Official,ubi9,2024-05-23T23:44:57Z,sha256:5bb4e522020e3c14f4499284e63ad326204e43b14a953a706689fab2233da294,295563221,1226,276974105,0001-01-01T00:00:00Z
neo4j,library,Official,ubi8,2024-05-23T23:44:56Z,sha256:5e6ab1589401a8e7de61b454d0b74cf1480af1532f4f2a38b5f141d0de8eefd6,330342960,1226,276974105,0001-01-01T00:00:00Z
neo4j,library,Official,enterprise-ubi9,2024-05-23T23:44:53Z,sha256:9bce2c32733880daf587f9d990ccfe58f3d187568c552f3c2ba9167b05e8b330,544169801,1226,276974105,0001-01-01T00:00:00Z
neo4j,library,Official,enterprise-ubi8,2024-05-23T23:44:51Z,sha256:d984bcf8faca815f0b1c4b041f212ccf112f89619bac32b1bd723726f39c0cd1,578949891,1226,276974105,0001-01-01T00:00:00Z
neo4j,library,Official,enterprise-bullseye,2024-05-23T23:44:50Z,sha256:96ed8f0263af6df62e4a9c97a0d7d3385a9246552d4f71216a1a5d254d834efa,554525283,1226,276974105,0001-01-01T00:00:00Z
erlang,library,Official,slim,2024-05-22T19:28:55Z,sha256:2a9a9966c6776a4a84d9af46248e1c4c3003c467e3cbdd7836763e572a3548a8,125536699,364,54011703,0001-01-01T00:00:00Z
erlang,library,Official,alpine,2024-05-22T19:28:49Z,sha256:28ce1952ab7918f6f846deca443a279b94a89a66ca577d6179c2b3bd7ec6f611,54759975,364,54011703,0001-01-01T00:00:00Z
erlang,library,Official,27.0.0.0-slim,2024-05-22T19:28:46Z,sha256:2a9a9966c6776a4a84d9af46248e1c4c3003c467e3cbdd7836763e572a3548a8,125536699,364,54011703,0001-01-01T00:00:00Z
erlang,library,Official,27.0.0.0-alpine,2024-05-22T19:28:44Z,sha256:28ce1952ab7918f6f846deca443a279b94a89a66ca577d6179c2b3bd7ec6f611,54759975,364,54011703,0001-01-01T00:00:00Z
erlang,library,Official,27.0.0.0,2024-05-22T19:28:41Z,sha256:52c9ee6cd5b74fb52f49ed24d75c688d26aa796b933f248919e33e81119e713b,603594975,364,54011703,0001-01-01T00:00:00Z
photon,library,Official,5.0-20240526,2024-05-28T20:57:37Z,sha256:1caccf5c97439d47d439e72572a648fbd4022fea8216ef168935db9be0ad0b1b,16025269,195,17081229,0001-01-01T00:00:00Z
photon,library,Official,5.0,2024-05-28T20:57:35Z,sha256:1caccf5c97439d47d439e72572a648fbd4022fea8216ef168935db9be0ad0b1b,16025269,195,17081229,0001-01-01T00:00:00Z
photon,library,Official,4.0-20240526,2024-05-28T20:57:32Z,sha256:0069d766339343a6c34a6ae8eb33e1e245d2b48eca44e513dfe3a0d8d90b2719,16179905,195,17081229,0001-01-01T00:00:00Z
photon,library,Official,4.0,2024-05-28T20:57:30Z,sha256:0069d766339343a6c34a6ae8eb33e1e245d2b48eca44e513dfe3a0d8d90b2719,16179905,195,17081229,0001-01-01T00:00:00Z
photon,library,Official,3.0-20240526,2024-05-28T20:57:27Z,sha256:a4916cccdf2ca1f471e14090dc5510527d77eba08f0927aedd5bb37c6184a9f8,15944854,195,17081229,0001-01-01T00:00:00Z
couchdb,library,Official,3.3.3,2024-05-14T19:33:49Z,sha256:d585c55561969b6f79b09d98de22c892646e56c9c6987c47c5267b9ee4d7fb64,89655707,564,189218104,0001-01-01T00:00:00Z
couchdb,library,Official,3.3,2024-05-14T19:33:47Z,sha256:d585c55561969b6f79b09d98de22c892646e56c9c6987c47c5267b9ee4d7fb64,89655707,564,189218104,0001-01-01T00:00:00Z
couchdb,library,Official,3.1.2,2024-05-14T19:33:43Z,sha256:e74fd54ce04275d3b6df19f74a6b0cfe21617d3cc3f4325cfd6c37f2dd50078c,79794261,564,189218104,0001-01-01T00:00:00Z
couchdb,library,Official,3.1,2024-05-14T19:33:42Z,sha256:e74fd54ce04275d3b6df19f74a6b0cfe21617d3cc3f4325cfd6c37f2dd50078c,79794261,564,189218104,0001-01-01T00:00:00Z
couchdb,library,Official,3,2024-05-14T19:33:36Z,sha256:d585c55561969b6f79b09d98de22c892646e56c9c6987c47c5267b9ee4d7fb64,89655707,564,189218104,0001-01-01T00:00:00Z
notary,library,Official,signer-0.7.0,2024-04-18T21:54:23Z,sha256:62178bbf11d4418d02d8a41f9fd419e95d66e11c5b00909f8638e8673fc4cb00,7573013,74,6558937,0001-01-01T00:00:00Z
notary,library,Official,signer,2024-04-18T21:54:21Z,sha256:62178bbf11d4418d02d8a41f9fd419e95d66e11c5b00909f8638e8673fc4cb00,7573013,74,6558937,0001-01-01T00:00:00Z
notary,library,Official,server-0.7.0,2024-04-18T21:54:16Z,sha256:ad27fdef19a8ac6ea2ce141adc7dd7d6ecfa757d831a908981bcf205098278a4,7957803,74,6558937,0001-01-01T00:00:00Z
notary,library,Official,server,2024-04-18T21:54:12Z,sha256:ad27fdef19a8ac6ea2ce141adc7dd7d6ecfa757d831a908981bcf205098278a4,7957803,74,6558937,0001-01-01T00:00:00Z
notary,library,Official,signer-0.6.1-2,2022-04-05T11:38:03Z,,7690976,74,6558937,0001-01-01T00:00:00Z
elixir,library,Official,1.15.8-otp-25-slim,2024-05-29T03:46:15Z,sha256:b6d97dcc6cb0d50b091d061d2cf987950ed6e05e2b39d8b1e0c6055f09b54410,127911897,564,56544586,0001-01-01T00:00:00Z
elixir,library,Official,1.15.8-otp-25-alpine,2024-05-29T03:46:11Z,sha256:98e5c6a790b81be305d6305351c8881be0aa29c3418ce4c44a358ebb48671e28,56741627,564,56544586,0001-01-01T00:00:00Z
elixir,library,Official,1.15.8-otp-25,2024-05-29T03:46:08Z,sha256:8b7d8d764205c4ad4093d5a01571a705e9a1b0dc0fdcefaf67f627a006b37476,579692783,564,56544586,0001-01-01T00:00:00Z
elixir,library,Official,1.15-otp-25-slim,2024-05-29T03:45:46Z,sha256:b6d97dcc6cb0d50b091d061d2cf987950ed6e05e2b39d8b1e0c6055f09b54410,127911897,564,56544586,0001-01-01T00:00:00Z
elixir,library,Official,1.15-otp-25-alpine,2024-05-29T03:45:40Z,sha256:98e5c6a790b81be305d6305351c8881be0aa29c3418ce4c44a358ebb48671e28,56741627,564,56544586,0001-01-01T00:00:00Z
lightstreamer,library,Official,7.4.2-jdk8-temurin,2024-05-02T07:30:24Z,sha256:696cf056ceed7c27ab6c07b731ee91f3318e5358d2effebab03853334be45f43,210372336,90,5769002,0001-01-01T00:00:00Z
lightstreamer,library,Official,7.4.2-jdk8,2024-05-02T07:30:23Z,sha256:696cf056ceed7c27ab6c07b731ee91f3318e5358d2effebab03853334be45f43,210372336,90,5769002,0001-01-01T00:00:00Z
lightstreamer,library,Official,7.4.2-jdk21-temurin,2024-05-02T07:30:22Z,sha256:b323e4e41184d5c1dc1ea6be31f6cd9e22a308be9a66662e608ea31d515e75c7,269835986,90,5769002,0001-01-01T00:00:00Z
lightstreamer,library,Official,7.4.2-jdk21,2024-05-02T07:30:21Z,sha256:b323e4e41184d5c1dc1ea6be31f6cd9e22a308be9a66662e608ea31d515e75c7,269835986,90,5769002,0001-01-01T00:00:00Z
lightstreamer,library,Official,7.4.2-jdk17-temurin,2024-05-02T07:30:20Z,sha256:0298fe8693a8e6d6fd1a5b4f0d670dc7cefc571f2cb378f8479d437a437562ae,256424098,90,5769002,0001-01-01T00:00:00Z
orientdb,library,Official,3.2.30-tp3,2024-05-28T23:43:04Z,sha256:690c4f2aa6a897aa35b1516c3178c45678823eff6002f40aa607bd9903e93586,247843617,183,15155733,0001-01-01T00:00:00Z
orientdb,library,Official,3.2.30,2024-05-28T23:43:01Z,sha256:30c97deaded187394947e0a36d54fd9baf99cceffe107cc272c750ee62601020,219866554,183,15155733,0001-01-01T00:00:00Z
orientdb,library,Official,3.2-tp3,2024-05-28T23:42:59Z,sha256:690c4f2aa6a897aa35b1516c3178c45678823eff6002f40aa607bd9903e93586,247843617,183,15155733,0001-01-01T00:00:00Z
orientdb,library,Official,3.2,2024-05-28T23:42:55Z,sha256:30c97deaded187394947e0a36d54fd9baf99cceffe107cc272c750ee62601020,219866554,183,15155733,0001-01-01T00:00:00Z
orientdb,library,Official,3.2.29-tp3,2024-05-17T19:43:59Z,sha256:1ef9ab1ef10b8b7845ed1337a9f5832ddaa5a274ac8108d67e32723270ce1412,247842421,183,15155733,0001-01-01T00:00:00Z
mongo-express,library,Official,1.0.2-20-alpine3.19,2024-05-29T03:29:40Z,sha256:0cd1f705371776fc812a34a3a50a4d107a0e590c420234ffba07ddf9ed72f8da,61401249,1437,239296984,0001-01-01T00:00:00Z
mongo-express,library,Official,1.0-20-alpine3.19,2024-05-29T03:29:32Z,sha256:0cd1f705371776fc812a34a3a50a4d107a0e590c420234ffba07ddf9ed72f8da,61401249,1437,239296984,0001-01-01T00:00:00Z
mongo-express,library,Official,1-20-alpine3.19,2024-05-29T03:29:24Z,sha256:0cd1f705371776fc812a34a3a50a4d107a0e590c420234ffba07ddf9ed72f8da,61401249,1437,239296984,0001-01-01T00:00:00Z
mongo-express,library,Official,1.0.2-18-alpine3.19,2024-05-22T03:29:35Z,sha256:05f06d7094affbae0148b428ad8be87bdcdd89d6579565793c2379b60391ce05,59051931,1437,239296984,0001-01-01T00:00:00Z
mongo-express,library,Official,1.0.2-18-alpine3.18,2024-05-22T03:29:34Z,sha256:1b23d7976f0210dbec74045c209e52fbb26d29b2e873d6c6fa3d3f0ae32c2a64,58932530,1437,239296984,0001-01-01T00:00:00Z
