Name,Repository,Category,TagName,TagLastPushed,TagDigest,TagSize,StarCount,PullCount,DateDownloaded
Name,Repository,Category,TagName,TagLastPushed,TagDigest,TagSize,StarCount,PullCount,DateDownloaded
postgresql-repmgr,bitnami,Verified,sha256-bd2ff42767951df2cc6733cb10290e7988ee8c7d003565e9402d31c5b9569174,2024-05-29T13:46:19Z,sha256:2b68d70f0cd30e8d3562bac2edd639ccdf64e667c64c4025624e2c5289906d08,7967,23,59331172,0001-01-01T00:00:00Z
postgresql-repmgr,bitnami,Verified,12.19.0-debian-12-r9,2024-05-29T13:46:18Z,sha256:bd2ff42767951df2cc6733cb10290e7988ee8c7d003565e9402d31c5b9569174,109080440,23,59331172,0001-01-01T00:00:00Z
postgresql-repmgr,bitnami,Verified,12.19.0,2024-05-29T13:46:17Z,sha256:bd2ff42767951df2cc6733cb10290e7988ee8c7d003565e9402d31c5b9569174,109080440,23,59331172,0001-01-01T00:00:00Z
postgresql-repmgr,bitnami,Verified,12-debian-12,2024-05-29T13:46:17Z,sha256:bd2ff42767951df2cc6733cb10290e7988ee8c7d003565e9402d31c5b9569174,109080440,23,59331172,0001-01-01T00:00:00Z
postgresql-repmgr,bitnami,Verified,12,2024-05-29T13:46:17Z,sha256:bd2ff42767951df2cc6733cb10290e7988ee8c7d003565e9402d31c5b9569174,109080440,23,59331172,0001-01-01T00:00:00Z
fluentd,bitnami,Verified,sha256-8cfb9b5f951f7c98bfc45a01e0fca3278f0cbe59467a5d9e686b8cf0d36fb5c1,2024-05-13T20:41:34Z,sha256:15bf9230a419015b2bc59c437f19362a00de225725d9da36f0df48e6b693d07d,7967,11,58500170,0001-01-01T00:00:00Z
fluentd,bitnami,Verified,1.17.0-debian-12-r3,2024-05-13T20:41:33Z,sha256:8cfb9b5f951f7c98bfc45a01e0fca3278f0cbe59467a5d9e686b8cf0d36fb5c1,102604152,11,58500170,0001-01-01T00:00:00Z
fluentd,bitnami,Verified,1.17.0,2024-05-13T20:41:32Z,sha256:8cfb9b5f951f7c98bfc45a01e0fca3278f0cbe59467a5d9e686b8cf0d36fb5c1,102604152,11,58500170,0001-01-01T00:00:00Z
fluentd,bitnami,Verified,1-debian-12,2024-05-13T20:41:32Z,sha256:8cfb9b5f951f7c98bfc45a01e0fca3278f0cbe59467a5d9e686b8cf0d36fb5c1,102604152,11,58500170,0001-01-01T00:00:00Z
fluentd,bitnami,Verified,1,2024-05-13T20:41:32Z,sha256:8cfb9b5f951f7c98bfc45a01e0fca3278f0cbe59467a5d9e686b8cf0d36fb5c1,102604152,11,58500170,0001-01-01T00:00:00Z
go,cimg,Verified,1.22.3-node,2024-05-07T16:58:19Z,sha256:71fd1adf55fd10d4c96a17801ade360a4c10d42dc2008ae87e34005f7fa97671,570953565,11,58829309,0001-01-01T00:00:00Z
go,cimg,Verified,1.22.3-browsers,2024-05-07T16:58:19Z,sha256:d3c2bd4ac26be2ac1667fb6fe1de3fc33829ae9a7a1b3a2c8298bae47f24b86b,1024124391,11,58829309,0001-01-01T00:00:00Z
go,cimg,Verified,1.22.3,2024-05-07T16:58:18Z,sha256:fec76d11b482c1c73c8e77654cb5850f70e5b3009239371b9f639455546b7b31,521683485,11,58829309,0001-01-01T00:00:00Z
go,cimg,Verified,1.22-node,2024-05-07T16:58:16Z,sha256:71fd1adf55fd10d4c96a17801ade360a4c10d42dc2008ae87e34005f7fa97671,570953565,11,58829309,0001-01-01T00:00:00Z
go,cimg,Verified,1.22-browsers,2024-05-07T16:58:11Z,sha256:d3c2bd4ac26be2ac1667fb6fe1de3fc33829ae9a7a1b3a2c8298bae47f24b86b,1024124391,11,58829309,0001-01-01T00:00:00Z
mirrored-calico-node,rancher,Verified,v3.28.0,2024-05-20T18:03:19Z,sha256:5f7a40cb6ae4a7b258cd60c2aca42542c28a14096c958705b3318c6b804b90af,115235093,0,57730814,0001-01-01T00:00:00Z
mirrored-calico-node,rancher,Verified,v3.28.0-s390x,2024-05-20T18:03:18Z,sha256:e3f190363aac629ee7c5d28539e050b6f5df57badc33a5a04c3cebc8401c6cae,105016448,0,57730814,0001-01-01T00:00:00Z
mirrored-calico-node,rancher,Verified,v3.28.0-arm64,2024-05-20T18:03:13Z,sha256:bd4ab7913a9ac96bfa8bee6b3577eef25605a00b8180e97a82da29fbe6da0d80,110487693,0,57730814,0001-01-01T00:00:00Z
mirrored-calico-node,rancher,Verified,v3.28.0-amd64,2024-05-20T18:03:08Z,sha256:3c0e24adecc39e89780e807400def972deb0ec9de9fbbbaceade072a8c6ae94f,115235093,0,57730814,0001-01-01T00:00:00Z
mirrored-calico-node,rancher,Verified,v3.27.3,2024-04-03T17:57:17Z,sha256:0f3317b313c74eec84cea85ffdd044700d4f788eb6db840aad60436083b9ac4f,116100163,0,57730814,0001-01-01T00:00:00Z
calico-cni,rancher,Verified,v3.27.3-rancher1,2024-04-25T03:58:13Z,sha256:17772231aadaa8fedde4338cb7a0d34df164efeb1d3d7e5666375eac37accd87,90559263,2,56867379,0001-01-01T00:00:00Z
calico-cni,rancher,Verified,v3.27.3-rancher1-linux-amd64,2024-04-25T03:58:07Z,sha256:3f1eafb9e195eebdabb36e83b3badeaed1ddfb25ea8c1237d526658581b75131,90559263,2,56867379,0001-01-01T00:00:00Z
calico-cni,rancher,Verified,v3.27.3-rancher1-linux-arm64,2024-04-25T03:57:22Z,sha256:f0df4968a34d380bed7d8bc066451cc9e33faa2292252e47731843bd4d16b4a8,83043915,2,56867379,0001-01-01T00:00:00Z
calico-cni,rancher,Verified,v3.27.0-rancher1,2024-01-24T04:25:46Z,sha256:1f4000bf1e6cb166341342a9f44d29666315cf129e8c52c9e6c92e0b71d05af9,96814615,2,56867379,0001-01-01T00:00:00Z
calico-cni,rancher,Verified,v3.27.0-rancher1-linux-amd64,2024-01-24T04:25:26Z,sha256:11533842195596cdbd50b9f14b0309b6ae5a12045cf9938fd4c70a58f274354e,96814615,2,56867379,0001-01-01T00:00:00Z
vault-k8s,hashicorp,Verified,1.4,2024-04-08T19:28:26Z,sha256:c51d565020945bec54f6ad519a6fbbb92896964513475c856cd5f8fd8a21a67f,29882056,18,56859414,0001-01-01T00:00:00Z
vault-k8s,hashicorp,Verified,1.4.1,2024-04-08T19:28:18Z,sha256:c51d565020945bec54f6ad519a6fbbb92896964513475c856cd5f8fd8a21a67f,29882056,18,56859414,0001-01-01T00:00:00Z
vault-k8s,hashicorp,Verified,1.4.0,2024-03-05T15:47:31Z,sha256:124100b2e7bb78768d5ad4b1898aef5f709062df4fb29076e7a38f6c9abac53a,29662193,18,56859414,0001-01-01T00:00:00Z
vault-k8s,hashicorp,Verified,1.3,2023-10-25T16:41:51Z,sha256:5d74a885ae3e3c0941ef41a959b241287eed3569fb799899449807ddc01bb6d4,28967606,18,56859414,0001-01-01T00:00:00Z
vault-k8s,hashicorp,Verified,1.3.1,2023-10-25T16:41:41Z,sha256:5d74a885ae3e3c0941ef41a959b241287eed3569fb799899449807ddc01bb6d4,28967606,18,56859414,0001-01-01T00:00:00Z
kube-state-metrics,bitnami,Verified,sha256-ed9c45c15ed8d1b18356780f50b237ab865e601f27e11a87ad1827176a710a84,2024-05-13T23:20:19Z,sha256:59758c442daf3181ad14cba3bd176cb9ec8b281ef6db392e9a18f30c1b928dd4,7967,19,54539124,0001-01-01T00:00:00Z
kube-state-metrics,bitnami,Verified,2.12.0-debian-12-r6,2024-05-13T23:20:18Z,sha256:ed9c45c15ed8d1b18356780f50b237ab865e601f27e11a87ad1827176a710a84,58385076,19,54539124,0001-01-01T00:00:00Z
kube-state-metrics,bitnami,Verified,2.12.0,2024-05-13T23:20:17Z,sha256:ed9c45c15ed8d1b18356780f50b237ab865e601f27e11a87ad1827176a710a84,58385076,19,54539124,0001-01-01T00:00:00Z
kube-state-metrics,bitnami,Verified,2-debian-12,2024-05-13T23:20:17Z,sha256:ed9c45c15ed8d1b18356780f50b237ab865e601f27e11a87ad1827176a710a84,58385076,19,54539124,0001-01-01T00:00:00Z
kube-state-metrics,bitnami,Verified,2,2024-05-13T23:20:17Z,sha256:ed9c45c15ed8d1b18356780f50b237ab865e601f27e11a87ad1827176a710a84,58385076,19,54539124,0001-01-01T00:00:00Z
prometheus,bitnami,Verified,sha256-bdaba8a22798441391e104a86e3c49207f266b2e7ab16f3dd0489c8bd6a4e94f,2024-05-30T17:31:57Z,sha256:6e6ee42192d45fbbf8c00691191aca72d84ce2c12b0f751842050e59dc9885e9,7967,217,52839512,0001-01-01T00:00:00Z
prometheus,bitnami,Verified,2.52.1-debian-12-r0,2024-05-30T17:31:55Z,sha256:bdaba8a22798441391e104a86e3c49207f266b2e7ab16f3dd0489c8bd6a4e94f,99714798,217,52839512,0001-01-01T00:00:00Z
prometheus,bitnami,Verified,2.52.1,2024-05-30T17:31:55Z,sha256:bdaba8a22798441391e104a86e3c49207f266b2e7ab16f3dd0489c8bd6a4e94f,99714798,217,52839512,0001-01-01T00:00:00Z
prometheus,bitnami,Verified,2-debian-12,2024-05-30T17:31:55Z,sha256:bdaba8a22798441391e104a86e3c49207f266b2e7ab16f3dd0489c8bd6a4e94f,99714798,217,52839512,0001-01-01T00:00:00Z
prometheus,bitnami,Verified,2,2024-05-30T17:31:55Z,sha256:bdaba8a22798441391e104a86e3c49207f266b2e7ab16f3dd0489c8bd6a4e94f,99714798,217,52839512,0001-01-01T00:00:00Z
redis,cimg,Verified,7.2.5,2024-05-21T12:24:57Z,sha256:d8f2a9b67dea3e0d754bb137b1899ed8548353112dc21035cc26e5702b0c1af7,521137384,2,51187247,0001-01-01T00:00:00Z
redis,cimg,Verified,7.2,2024-05-21T12:24:55Z,sha256:d8f2a9b67dea3e0d754bb137b1899ed8548353112dc21035cc26e5702b0c1af7,521137384,2,51187247,0001-01-01T00:00:00Z
redis,cimg,Verified,7.2.4,2024-01-10T21:34:27Z,sha256:bb4e36f53859af68bb359981bb614240c0ed7480422935023f99d0795f799756,518052347,2,51187247,0001-01-01T00:00:00Z
redis,cimg,Verified,7.0.15,2024-01-10T21:34:21Z,sha256:9f04f4912f1a0f2530a7236568ded3614016c26ea88daacfad5bc88be17621a9,483395880,2,51187247,0001-01-01T00:00:00Z
redis,cimg,Verified,7.0,2024-01-10T21:34:20Z,sha256:9f04f4912f1a0f2530a7236568ded3614016c26ea88daacfad5bc88be17621a9,483395880,2,51187247,0001-01-01T00:00:00Z
